,precision,recall,f1-score,support
Benign,0.324909608922845,0.9314361059224261,0.4817663439862087,27303.0
Attack,0.9846215774384083,0.6940305853604869,0.8141740199574766,172697.0
accuracy,0.72644,0.72644,0.72644,0.72644
macro avg,0.6547655931806267,0.8127333456414565,0.6479701819718426,200000.0
weighted avg,0.8945609980565062,0.72644,0.768795386072259,200000.0
